22.000000	-74.965044	0.219760	0.245217	0.353827	541.601153	552.192832	11.794098	11.794098	11.794098	-0.083901
23.000000	-75.079897	0.219550	0.242316	0.340914	541.842683	552.444210	11.794098	11.794098	11.794098	-0.082294
24.000000	-75.193513	0.219387	0.241664	0.340393	542.087649	552.690031	11.794098	11.794098	11.794098	-0.079483
25.000000	-75.306104	0.219206	0.240355	0.331461	542.336048	552.931841	11.794098	11.794098	11.794098	-0.077414
26.000000	-75.418085	0.219008	0.239045	0.325259	542.592384	553.169959	11.794098	11.794098	11.794098	-0.075534
27.000000	-75.527366	0.218830	0.239149	0.324951	542.851040	553.405790	11.794098	11.794098	11.794098	-0.075366
28.000000	-75.638478	0.218618	0.236882	0.311538	543.112178	553.639873	11.794098	11.794098	11.794098	-0.072409
29.000000	-75.749198	0.218409	0.235901	0.306763	543.376852	553.872235	11.794098	11.794098	11.794098	-0.071171
30.000000	-75.857820	0.218190	0.234659	0.300505	543.642704	554.103370	11.794098	11.794098	11.794098	-0.069300
31.000000	-75.967131	0.217931	0.231865	0.287089	543.914846	554.333227	11.794098	11.794098	11.794098	-0.067504
32.000000	-76.073105	0.217721	0.232201	0.293225	544.187731	554.562581	11.794098	11.794098	11.794098	-0.067157
33.000000	-76.179290	0.217498	0.230854	0.284602	544.460026	554.791831	11.794098	11.794098	11.794098	-0.065643
34.000000	-76.283244	0.217275	0.230650	0.285860	544.731095	555.020873	11.794098	11.794098	11.794098	-0.065212
35.000000	-76.382634	0.217063	0.230341	0.279628	545.002218	555.249760	11.794098	11.794098	11.794098	-0.064844
36.000000	-76.483252	0.216838	0.230511	0.285461	545.272695	555.478352	11.794098	11.794098	11.794098	-0.064269
37.000000	-76.580629	0.216623	0.230187	0.281177	545.539500	555.706682	11.794098	11.794098	11.794098	-0.063733
38.000000	-76.677429	0.216370	0.228676	0.274975	545.809132	555.934150	11.794098	11.794098	11.794098	-0.062399
39.000000	-76.770674	0.216134	0.228180	0.272366	546.079553	556.161046	11.794098	11.794098	11.794098	-0.062335
40.000000	-76.861357	0.215912	0.228762	0.277750	546.349458	556.387532	11.794098	11.794098	11.794098	-0.062001
41.000000	-76.951051	0.215668	0.227280	0.267510	546.616537	556.613738	11.794098	11.794098	11.794098	-0.061161
42.000000	-77.040008	0.215429	0.227316	0.270180	546.885815	556.838871	11.794098	11.794098	11.794098	-0.061140
43.000000	-77.126769	0.215166	0.225640	0.260750	547.155476	557.063281	11.794098	11.794098	11.794098	-0.060201
44.000000	-77.212962	0.214916	0.225329	0.263047	547.424152	557.286772	11.794098	11.794098	11.794098	-0.060160
45.000000	-77.294765	0.214679	0.225068	0.263193	547.690491	557.509556	11.794098	11.794098	11.794098	-0.060632
46.000000	-77.373587	0.214451	0.225845	0.270014	547.955131	557.731519	11.794098	11.794098	11.794098	-0.060558
47.000000	-77.450306	0.214215	0.225519	0.266306	548.217698	557.952692	11.794098	11.794098	11.794098	-0.060082
48.000000	-77.528045	0.213970	0.225480	0.268664	548.480423	558.172688	11.794098	11.794098	11.794098	-0.060224
49.000000	-77.603571	0.213724	0.225164	0.268441	548.741875	558.391603	11.794098	11.794098	11.794098	-0.060176
50.000000	-77.676406	0.213507	0.225796	0.270767	548.999699	558.609508	11.794098	11.794098	11.794098	-0.060368
51.000000	-77.747638	0.213237	0.223890	0.257345	549.258461	558.825954	11.794098	11.794098	11.794098	-0.059752
52.000000	-77.817359	0.212959	0.222831	0.256103	549.519510	559.040659	11.794098	11.794098	11.794098	-0.059840
53.000000	-77.886503	0.212714	0.222196	0.254355	549.777171	559.254362	11.794098	11.794098	11.794098	-0.059094
54.000000	-77.954166	0.212469	0.222276	0.256722	550.033353	559.466904	11.794098	11.794098	11.794098	-0.059482
55.000000	-78.020121	0.212217	0.222061	0.255818	550.288907	559.678249	11.794098	11.794098	11.794098	-0.059277
56.000000	-78.084226	0.211971	0.222022	0.258353	550.542874	559.888445	11.794098	11.794098	11.794098	-0.059275
57.000000	-78.146613	0.211714	0.221144	0.253297	550.795647	560.097513	11.794098	11.794098	11.794098	-0.059038
58.000000	-78.207828	0.211493	0.222571	0.263595	551.045641	560.305455	11.794098	11.794098	11.794098	-0.058944
59.000000	-78.267193	0.211262	0.223025	0.266497	551.291402	560.512487	11.794098	11.794098	11.794098	-0.059396
60.000000	-78.324725	0.211024	0.222552	0.260724	551.534484	560.718124	11.794098	11.794098	11.794098	-0.059146
61.000000	-78.381424	0.210761	0.221728	0.256643	551.779297	560.922041	11.794098	11.794098	11.794098	-0.058507
62.000000	-78.436903	0.210517	0.221377	0.257402	552.021911	561.124669	11.794098	11.794098	11.794098	-0.058277
63.000000	-78.491246	0.210254	0.219856	0.246746	552.264754	561.325904	11.794098	11.794098	11.794098	-0.057697
64.000000	-78.544540	0.209992	0.219385	0.248801	552.509843	561.525625	11.794098	11.794098	11.794098	-0.057397
65.000000	-78.597224	0.209732	0.218546	0.246215	552.755345	561.724583	11.794098	11.794098	11.794098	-0.056792
66.000000	-78.648468	0.209509	0.219325	0.252001	552.997507	561.922971	11.794098	11.794098	11.794098	-0.056540
67.000000	-78.698993	0.209292	0.219969	0.252898	553.236294	562.120828	11.794098	11.794098	11.794098	-0.055987
68.000000	-78.748611	0.209029	0.219177	0.249588	553.477566	562.317543	11.794098	11.794098	11.794098	-0.055424
69.000000	-78.787466	0.208868	0.225645	0.275649	553.714988	562.513579	11.794098	11.794098	11.794098	-0.057398
70.000000	-78.834596	0.208582	0.219914	0.254165	553.948938	562.709014	11.794098	11.794098	11.794098	-0.055104
71.000000	-78.880898	0.208380	0.221413	0.265407	554.178391	562.902959	11.794098	11.794098	11.794098	-0.055383
72.000000	-78.925647	0.208171	0.222202	0.267515	554.404573	563.095683	11.794098	11.794098	11.794098	-0.056110
73.000000	-78.969213	0.207934	0.221613	0.261856	554.631102	563.286813	11.794098	11.794098	11.794098	-0.055415
74.000000	-79.011256	0.207706	0.221927	0.267191	554.857242	563.476281	11.794098	11.794098	11.794098	-0.056038
75.000000	-79.050385	0.207509	0.223216	0.276623	555.078856	563.664517	11.794098	11.794098	11.794098	-0.056956
76.000000	-79.087056	0.207300	0.223791	0.281684	555.296754	563.851460	11.794098	11.794098	11.794098	-0.056893
77.000000	-79.123253	0.207067	0.223339	0.275053	555.514484	564.036639	11.794098	11.794098	11.794098	-0.056469
78.000000	-79.160728	0.206828	0.221946	0.265149	555.731870	564.220000	11.794098	11.794098	11.794098	-0.056332
79.000000	-79.197416	0.206579	0.220725	0.260441	555.950601	564.401561	11.794098	11.794098	11.794098	-0.055773
80.000000	-79.233611	0.206349	0.220818	0.265542	556.169280	564.581669	11.794098	11.794098	11.794098	-0.055691
81.000000	-79.268598	0.206103	0.219333	0.258492	556.387576	564.760651	11.794098	11.794098	11.794098	-0.055930
82.000000	-79.301602	0.205896	0.220995	0.275428	556.602733	564.938488	11.794098	11.794098	11.794098	-0.058223
83.000000	-79.332069	0.205710	0.221810	0.276795	556.810669	565.115606	11.794098	11.794098	11.794098	-0.058980
84.000000	-79.361096	0.205503	0.222451	0.279656	557.017267	565.291350	11.794098	11.794098	11.794098	-0.059370
85.000000	-79.388075	0.205317	0.223800	0.288483	557.218142	565.465750	11.794098	11.794098	11.794098	-0.060671
86.000000	-79.413846	0.205089	0.222862	0.281358	557.418356	565.638378	11.794098	11.794098	11.794098	-0.060009
87.000000	-79.440874	0.204839	0.221106	0.271400	557.622808	565.809065	11.794098	11.794098	11.794098	-0.058058
88.000000	-79.466980	0.204655	0.223015	0.283743	557.824804	565.978644	11.794098	11.794098	11.794098	-0.058340
89.000000	-79.492870	0.204474	0.223876	0.287953	558.022596	566.147552	11.794098	11.794098	11.794098	-0.058253
90.000000	-79.518456	0.204278	0.224014	0.286850	558.217562	566.315331	11.794098	11.794098	11.794098	-0.057505
91.000000	-79.543832	0.204073	0.224409	0.289846	558.412076	566.481662	11.794098	11.794098	11.794098	-0.057324
92.000000	-79.568912	0.203884	0.225011	0.293225	558.605748	566.646635	11.794098	11.794098	11.794098	-0.057499
93.000000	-79.592877	0.203713	0.225605	0.292307	558.794666	566.810612	11.794098	11.794098	11.794098	-0.057469
94.000000	-79.616558	0.203502	0.224671	0.286520	558.986092	566.973003	11.794098	11.794098	11.794098	-0.056401
95.000000	-79.640482	0.203281	0.223697	0.282206	559.180731	567.133961	11.794098	11.794098	11.794098	-0.055738
96.000000	-79.664187	0.203073	0.223396	0.282979	559.374682	567.293745	11.794098	11.794098	11.794098	-0.055908
97.000000	-79.687219	0.202867	0.222428	0.274409	559.567463	567.452476	11.794098	11.794098	11.794098	-0.055040
98.000000	-79.709622	0.202649	0.221718	0.274764	559.760487	567.610020	11.794098	11.794098	11.794098	-0.056152
99.000000	-79.728552	0.202458	0.222434	0.283755	559.952439	567.766458	11.794098	11.794098	11.794098	-0.057176
100.000000	-79.747422	0.202262	0.222106	0.280341	560.142339	567.922126	11.794098	11.794098	11.794098	-0.056966
101.000000	-79.766316	0.202044	0.221456	0.279060	560.332976	568.076640	11.794098	11.794098	11.794098	-0.057145
102.000000	-79.774022	0.201829	0.219712	0.266274	560.525561	568.230841	11.794098	11.794098	11.794098	-0.056503
103.000000	-79.792737	0.201625	0.220152	0.275625	560.718132	568.383668	11.794098	11.794098	11.794098	-0.057600
104.000000	-79.809901	0.201441	0.220488	0.278697	560.906554	568.536207	11.794098	11.794098	11.794098	-0.058117
105.000000	-79.826154	0.201251	0.220731	0.280362	561.092050	568.688138	11.794098	11.794098	11.794098	-0.058695
106.000000	-79.841319	0.201052	0.220098	0.276967	561.276140	568.838990	11.794098	11.794098	11.794098	-0.059451
107.000000	-79.855630	0.200849	0.219312	0.273882	561.459037	568.988756	11.794098	11.794098	11.794098	-0.059283
108.000000	-79.870264	0.200618	0.217919	0.267131	561.645574	569.137199	11.794098	11.794098	11.794098	-0.058315
109.000000	-79.885028	0.200439	0.218630	0.275591	561.829501	569.284947	11.794098	11.794098	11.794098	-0.058354
110.000000	-79.899263	0.200267	0.219741	0.281406	562.009226	569.432298	11.794098	11.794098	11.794098	-0.058263
111.000000	-79.913313	0.200087	0.219520	0.277647	562.187179	569.579002	11.794098	11.794098	11.794098	-0.057661
112.000000	-79.927028	0.199930	0.221343	0.291174	562.362663	569.724904	11.794098	11.794098	11.794098	-0.058633
113.000000	-79.938990	0.199761	0.221134	0.286885	562.533952	569.870242	11.794098	11.794098	11.794098	-0.058909
114.000000	-79.951630	0.199601	0.222588	0.297608	562.706161	570.014358	11.794098	11.794098	11.794098	-0.058890
115.000000	-79.963803	0.199416	0.221807	0.291283	562.877548	570.157579	11.794098	11.794098	11.794098	-0.057945
116.000000	-79.976363	0.199274	0.223438	0.297845	563.046903	570.299727	11.794098	11.794098	11.794098	-0.058236
117.000000	-79.987603	0.199156	0.225287	0.305216	563.208673	570.441236	11.794098	11.794098	11.794098	-0.058877
118.000000	-79.998353	0.199028	0.227031	0.313900	563.366129	570.581334	11.794098	11.794098	11.794098	-0.058892
119.000000	-80.009139	0.198886	0.228172	0.317319	563.521525	570.719657	11.794098	11.794098	11.794098	-0.058584
120.000000	-80.019293	0.198722	0.227284	0.309330	563.674366	570.856008	11.794098	11.794098	11.794098	-0.058608
121.000000	-80.030398	0.198481	0.223772	0.292119	563.836924	570.989471	11.794098	11.794098	11.794098	-0.057039
122.000000	-80.041148	0.198284	0.222796	0.293697	564.001033	571.121153	11.794098	11.794098	11.794098	-0.058137
123.000000	-80.050871	0.198118	0.223224	0.300821	564.163417	571.251852	11.794098	11.794098	11.794098	-0.059265
124.000000	-80.059678	0.197920	0.221335	0.288285	564.325963	571.381713	11.794098	11.794098	11.794098	-0.058992
125.000000	-80.067925	0.197756	0.221316	0.287454	564.488396	571.510632	11.794098	11.794098	11.794098	-0.059137
126.000000	-80.076245	0.197536	0.219437	0.284284	564.654686	571.638718	11.794098	11.794098	11.794098	-0.059653
127.000000	-80.083243	0.197349	0.218858	0.283019	564.818788	571.766235	11.794098	11.794098	11.794098	-0.059832
128.000000	-80.090482	0.197192	0.219445	0.286422	564.979855	571.893466	11.794098	11.794098	11.794098	-0.059155
129.000000	-80.098380	0.197029	0.219496	0.283225	565.139607	572.020494	11.794098	11.794098	11.794098	-0.057995
130.000000	-80.106792	0.196856	0.218532	0.277014	565.300132	572.147277	11.794098	11.794098	11.794098	-0.057536
131.000000	-80.094146	0.196733	0.218590	0.268536	565.467802	572.273906	11.794098	11.794098	11.794098	-0.057360
132.000000	-80.083494	0.196545	0.217959	0.272570	565.636449	572.400993	11.794098	11.794098	11.794098	-0.058160
133.000000	-80.092804	0.196306	0.216554	0.272798	565.799303	572.528186	11.794098	11.794098	11.794098	-0.057103
134.000000	-80.102270	0.196122	0.215583	0.264658	565.962476	572.655141	11.794098	11.794098	11.794098	-0.056456
135.000000	-80.111324	0.195979	0.217007	0.279524	566.123375	572.782007	11.794098	11.794098	11.794098	-0.057449
136.000000	-80.119494	0.195822	0.217127	0.280211	566.279967	572.909074	11.794098	11.794098	11.794098	-0.058331
137.000000	-80.126653	0.195649	0.216755	0.279513	566.437026	573.035334	11.794098	11.794098	11.794098	-0.058638
138.000000	-80.133487	0.195507	0.217148	0.281679	566.589409	573.161294	11.794098	11.794098	11.794098	-0.057856
139.000000	-80.138924	0.195366	0.217935	0.285953	566.740261	573.286647	11.794098	11.794098	11.794098	-0.058944
140.000000	-80.145250	0.195235	0.219060	0.289361	566.888279	573.411329	11.794098	11.794098	11.794098	-0.058273
141.000000	-80.150920	0.195112	0.220496	0.299118	567.031183	573.535297	11.794098	11.794098	11.794098	-0.060489
142.000000	-80.155124	0.194959	0.219859	0.295531	567.172274	573.657929	11.794098	11.794098	11.794098	-0.060622
143.000000	-80.160103	0.194778	0.218781	0.289272	567.316232	573.778964	11.794098	11.794098	11.794098	-0.059097
144.000000	-80.166037	0.194611	0.218174	0.287106	567.462929	573.898742	11.794098	11.794098	11.794098	-0.058237
145.000000	-80.171963	0.194452	0.217731	0.287416	567.608649	574.017961	11.794098	11.794098	11.794098	-0.058491
146.000000	-80.177741	0.194314	0.218236	0.288113	567.752633	574.136555	11.794098	11.794098	11.794098	-0.058477
147.000000	-80.183085	0.194174	0.218211	0.285398	567.895705	574.254478	11.794098	11.794098	11.794098	-0.058279
148.000000	-80.189028	0.194040	0.218895	0.293158	568.036695	574.371855	11.794098	11.794098	11.794098	-0.057126
149.000000	-80.195228	0.193922	0.220145	0.298143	568.175949	574.488504	11.794098	11.794098	11.794098	-0.058025
150.000000	-80.200903	0.193801	0.220311	0.298139	568.310781	574.604531	11.794098	11.794098	11.794098	-0.057175
151.000000	-80.207025	0.193650	0.219788	0.292679	568.447725	574.719159	11.794098	11.794098	11.794098	-0.056951
152.000000	-80.214001	0.193534	0.221726	0.304166	568.584051	574.832748	11.794098	11.794098	11.794098	-0.055083
153.000000	-80.221751	0.193408	0.221788	0.302344	568.717835	574.945744	11.794098	11.794098	11.794098	-0.054891
154.000000	-80.229705	0.193292	0.222521	0.303170	568.849837	575.057816	11.794098	11.794098	11.794098	-0.054338
155.000000	-80.237837	0.193164	0.223075	0.307252	568.979519	575.168977	11.794098	11.794098	11.794098	-0.054361
156.000000	-80.245636	0.192992	0.220613	0.292528	569.111080	575.278802	11.794098	11.794098	11.794098	-0.054393
157.000000	-80.253563	0.192770	0.217091	0.277422	569.250300	575.386945	11.794098	11.794098	11.794098	-0.053454
158.000000	-80.262504	0.192619	0.217149	0.281414	569.392620	575.494413	11.794098	11.794098	11.794098	-0.052145
159.000000	-80.271909	0.192463	0.216068	0.274322	569.533527	575.602351	11.794098	11.794098	11.794098	-0.051460
160.000000	-80.282080	0.192315	0.215597	0.272737	569.676253	575.710416	11.794098	11.794098	11.794098	-0.049771
161.000000	-80.293147	0.192168	0.215551	0.272790	569.819245	575.818973	11.794098	11.794098	11.794098	-0.049229
162.000000	-80.304436	0.191999	0.213660	0.261898	569.964081	575.927918	11.794098	11.794098	11.794098	-0.048729
163.000000	-80.315306	0.191884	0.215768	0.279014	570.106635	576.037312	11.794098	11.794098	11.794098	-0.049280
164.000000	-80.325760	0.191777	0.216452	0.277599	570.243850	576.147602	11.794098	11.794098	11.794098	-0.049018
165.000000	-80.336309	0.191609	0.215201	0.274421	570.384407	576.257807	11.794098	11.794098	11.794098	-0.048849
166.000000	-80.346068	0.191507	0.216362	0.278417	570.520651	576.368223	11.794098	11.794098	11.794098	-0.049266
167.000000	-80.354896	0.191415	0.218084	0.288125	570.650999	576.478688	11.794098	11.794098	11.794098	-0.050181
168.000000	-80.363352	0.191269	0.217064	0.280394	570.780883	576.588428	11.794098	11.794098	11.794098	-0.049729
169.000000	-80.372047	0.191107	0.215767	0.273724	570.913667	576.696999	11.794098	11.794098	11.794098	-0.049206
170.000000	-80.380988	0.190947	0.214278	0.267108	571.048695	576.804796	11.794098	11.794098	11.794098	-0.048790
171.000000	-80.390057	0.190778	0.212784	0.261225	571.185508	576.912073	11.794098	11.794098	11.794098	-0.048060
172.000000	-80.399515	0.190638	0.212780	0.265483	571.322806	577.019149	11.794098	11.794098	11.794098	-0.047994
173.000000	-80.408470	0.190514	0.213025	0.265214	571.457513	577.126415	11.794098	11.794098	11.794098	-0.048622
174.000000	-80.416500	0.190369	0.212396	0.264820	571.592240	577.233551	11.794098	11.794098	11.794098	-0.049263
175.000000	-80.423850	0.190216	0.211340	0.262106	571.728015	577.340460	11.794098	11.794098	11.794098	-0.049471
176.000000	-80.429821	0.190112	0.212418	0.269253	571.859323	577.447532	11.794098	11.794098	11.794098	-0.051153
177.000000	-80.434824	0.189967	0.211587	0.264824	571.989607	577.554449	11.794098	11.794098	11.794098	-0.051394
178.000000	-80.439527	0.189833	0.211469	0.266475	572.118243	577.660747	11.794098	11.794098	11.794098	-0.051280
179.000000	-80.444357	0.189713	0.212013	0.269353	572.245755	577.766453	11.794098	11.794098	11.794098	-0.051401
180.000000	-80.448558	0.189586	0.211810	0.270101	572.370971	577.871754	11.794098	11.794098	11.794098	-0.051686
181.000000	-80.451693	0.189475	0.212322	0.273237	572.493572	577.976408	11.794098	11.794098	11.794098	-0.052962
182.000000	-80.453213	0.189359	0.213152	0.282668	572.615074	578.080202	11.794098	11.794098	11.794098	-0.054915
183.000000	-80.452492	0.189233	0.212788	0.278001	572.734802	578.183210	11.794098	11.794098	11.794098	-0.054858
184.000000	-80.453435	0.189090	0.211836	0.272870	572.855530	578.285123	11.794098	11.794098	11.794098	-0.054609
185.000000	-80.452740	0.188988	0.212763	0.281158	572.972894	578.386223	11.794098	11.794098	11.794098	-0.054378
186.000000	-80.453454	0.188883	0.213392	0.281593	573.087840	578.486481	11.794098	11.794098	11.794098	-0.055340
187.000000	-80.453934	0.188748	0.212567	0.279955	573.204561	578.585780	11.794098	11.794098	11.794098	-0.055397
188.000000	-80.454496	0.188624	0.212263	0.278092	573.322556	578.684213	11.794098	11.794098	11.794098	-0.054920
189.000000	-80.454478	0.188515	0.212383	0.277525	573.438407	578.782151	11.794098	11.794098	11.794098	-0.055747
190.000000	-80.454439	0.188369	0.211443	0.275524	573.556030	578.879177	11.794098	11.794098	11.794098	-0.055297
191.000000	-80.454424	0.188263	0.211957	0.278377	573.672197	578.975489	11.794098	11.794098	11.794098	-0.055928
192.000000	-80.454166	0.188128	0.210844	0.270848	573.787759	579.071196	11.794098	11.794098	11.794098	-0.055531
193.000000	-80.449096	0.187970	0.208541	0.259150	573.906324	579.166008	11.794098	11.794098	11.794098	-0.055516
194.000000	-80.449728	0.187802	0.206297	0.248712	574.029398	579.259855	11.794098	11.794098	11.794098	-0.054326
195.000000	-80.451792	0.187635	0.204461	0.241680	574.156621	579.353393	11.794098	11.794098	11.794098	-0.053129
196.000000	-80.452859	0.187505	0.204397	0.246028	574.283446	579.447266	11.794098	11.794098	11.794098	-0.053625
197.000000	-80.453779	0.187357	0.203337	0.241148	574.410230	579.541591	11.794098	11.794098	11.794098	-0.052689
198.000000	-80.457094	0.187210	0.202485	0.238490	574.538891	579.636276	11.794098	11.794098	11.794098	-0.051989
199.000000	-80.460603	0.187080	0.202053	0.234220	574.667001	579.731611	11.794098	11.794098	11.794098	-0.051432
200.000000	-80.463578	0.186967	0.203087	0.246323	574.793053	579.827624	11.794098	11.794098	11.794098	-0.052771
201.000000	-80.465611	0.186875	0.203983	0.248390	574.914053	579.924480	11.794098	11.794098	11.794098	-0.053333
202.000000	-80.467830	0.186758	0.203802	0.249491	575.034535	580.021395	11.794098	11.794098	11.794098	-0.053032
203.000000	-80.469591	0.186660	0.204937	0.256872	575.151473	580.118101	11.794098	11.794098	11.794098	-0.053883
204.000000	-80.470398	0.186556	0.204990	0.253851	575.265082	580.214639	11.794098	11.794098	11.794098	-0.053895
205.000000	-80.471838	0.186436	0.204830	0.250396	575.380312	580.310440	11.794098	11.794098	11.794098	-0.053212
206.000000	-80.472876	0.186323	0.205146	0.255383	575.493685	580.405636	11.794098	11.794098	11.794098	-0.053440
207.000000	-80.473727	0.186241	0.206609	0.266225	575.601330	580.500267	11.794098	11.794098	11.794098	-0.054536
208.000000	-80.474137	0.186152	0.207285	0.267794	575.706403	580.594118	11.794098	11.794098	11.794098	-0.054565
209.000000	-80.474215	0.186079	0.208998	0.278946	575.807811	580.687020	11.794098	11.794098	11.794098	-0.055063
210.000000	-80.473632	0.185980	0.209212	0.276434	575.907183	580.778839	11.794098	11.794098	11.794098	-0.055607
211.000000	-80.473091	0.185883	0.208958	0.275535	576.006456	580.869305	11.794098	11.794098	11.794098	-0.055045
212.000000	-80.470616	0.185799	0.209788	0.279620	576.104422	580.958591	11.794098	11.794098	11.794098	-0.056246
213.000000	-80.469528	0.185679	0.208333	0.268044	576.204112	581.046700	11.794098	11.794098	11.794098	-0.055698
214.000000	-80.468784	0.185565	0.208581	0.273898	576.306923	581.133427	11.794098	11.794098	11.794098	-0.056042
215.000000	-80.464364	0.185518	0.212823	0.325568	576.402160	581.219672	11.794098	11.794098	11.794098	-0.057245
216.000000	-80.418051	0.185567	0.213410	0.289218	576.493501	581.307789	11.794098	11.794098	11.794098	-0.056792
217.000000	-80.418459	0.185367	0.211522	0.284126	576.586317	581.392463	11.794098	11.794098	11.794098	-0.055355
218.000000	-80.420208	0.185251	0.210948	0.281923	576.681854	581.475176	11.794098	11.794098	11.794098	-0.054384
219.000000	-80.422378	0.185123	0.208758	0.268975	576.779909	581.556715	11.794098	11.794098	11.794098	-0.053722
220.000000	-80.425500	0.184975	0.206874	0.258765	576.883822	581.637206	11.794098	11.794098	11.794098	-0.052560
221.000000	-80.429494	0.184823	0.204914	0.251404	576.992104	581.717318	11.794098	11.794098	11.794098	-0.051733
222.000000	-80.433801	0.184717	0.205188	0.258049	577.099610	581.797650	11.794098	11.794098	11.794098	-0.051332
223.000000	-80.438546	0.184602	0.204218	0.249874	577.206618	581.878564	11.794098	11.794098	11.794098	-0.050893
224.000000	-80.443335	0.184485	0.203774	0.249845	577.316403	581.959760	11.794098	11.794098	11.794098	-0.050471
225.000000	-80.448687	0.184411	0.204679	0.254727	577.421756	582.041802	11.794098	11.794098	11.794098	-0.049775
226.000000	-80.453242	0.184368	0.208286	0.276479	577.520161	582.124478	11.794098	11.794098	11.794098	-0.051435
227.000000	-80.457121	0.184294	0.208899	0.278934	577.615060	582.207248	11.794098	11.794098	11.794098	-0.052007
228.000000	-80.460573	0.184255	0.211629	0.294037	577.704366	582.289645	11.794098	11.794098	11.794098	-0.051726
229.000000	-80.463982	0.184190	0.211451	0.281553	577.791523	582.371485	11.794098	11.794098	11.794098	-0.051187
230.000000	-80.468385	0.184057	0.209845	0.273798	577.885289	582.451685	11.794098	11.794098	11.794098	-0.050276
231.000000	-80.473474	0.183932	0.207953	0.264325	577.982337	582.530808	11.794098	11.794098	11.794098	-0.049179
232.000000	-80.478751	0.183843	0.208231	0.269117	578.078081	582.609426	11.794098	11.794098	11.794098	-0.049376
233.000000	-80.483733	0.183760	0.209023	0.276299	578.169822	582.687771	11.794098	11.794098	11.794098	-0.049199
234.000000	-80.489308	0.183688	0.209345	0.274297	578.261053	582.765696	11.794098	11.794098	11.794098	-0.047977
235.000000	-80.495033	0.183592	0.208859	0.271599	578.353245	582.843192	11.794098	11.794098	11.794098	-0.047950
236.000000	-80.500871	0.183521	0.210016	0.278443	578.445789	582.920291	11.794098	11.794098	11.794098	-0.048044
237.000000	-80.485841	0.183521	0.211087	0.281262	578.536889	582.998144	11.794098	11.794098	11.794098	-0.050427
238.000000	-80.489480	0.183406	0.212847	0.298114	578.622119	583.075185	11.794098	11.794098	11.794098	-0.051789
239.000000	-80.491319	0.183370	0.214248	0.305689	578.700571	583.151520	11.794098	11.794098	11.794098	-0.052321
240.000000	-80.492096	0.183403	0.219625	0.330942	578.769498	583.227062	11.794098	11.794098	11.794098	-0.053868
241.000000	-80.492375	0.183386	0.221079	0.326941	578.834560	583.301354	11.794098	11.794098	11.794098	-0.054357
242.000000	-80.492203	0.183307	0.220572	0.325545	578.901224	583.373148	11.794098	11.794098	11.794098	-0.054217
243.000000	-80.491791	0.183281	0.221841	0.328658	578.962727	583.442695	11.794098	11.794098	11.794098	-0.054596
244.000000	-80.491547	0.183208	0.222119	0.335656	579.024103	583.509706	11.794098	11.794098	11.794098	-0.054584
